DateOfDeparture,Dayofweek,DepArr,log_PAX,Departure,Arrival,WeeksToDeparture,std_wtd
2012/11/5,1,PHLDFW,10.65597315,PHL,DFW,9.6,8.642089694
2012/11/5,1,BOSATL,11.45475085,BOS,ATL,12.86363636,11.41133711
2012/11/5,1,SFOORD,11.98222496,SFO,ORD,9.888888889,7.895560099
2012/11/5,1,DFWLGA,11.35592107,DFW,LGA,13.45454545,10.35892655
2012/11/5,1,PHLBOS,11.3044702,PHL,BOS,4,2.738612788
2012/11/5,1,ORDSEA,11.01335667,ORD,SEA,10.11111111,8.259674462
2012/11/6,2,DENDFW,11.21543297,DEN,DFW,8.6875,7.226974932
2012/11/6,2,DENSFO,11.150477,DEN,SFO,10.84210526,8.744923339
2012/11/6,2,LGAMIA,10.64980794,LGA,MIA,12.6,9.548123725
2012/11/6,2,ORDATL,11.77461404,ORD,ATL,8.263157895,5.923982381
2012/11/6,2,DTWATL,10.45468494,DTW,ATL,5.846153846,5.639830876
2012/11/6,2,DFWATL,11.64159505,DFW,ATL,10.72222222,8.863710255
2012/11/6,2,MCOATL,11.67039834,MCO,ATL,12.36363636,8.866982385
2012/11/6,2,BOSLGA,12.05920314,BOS,LGA,4.636363636,3.956582547
2012/11/6,2,LAXDFW,11.44267977,LAX,DFW,11.76923077,7.98151711
2012/11/6,2,LAXEWR,10.47514192,LAX,EWR,10.9,8.258329129
2012/11/6,2,LASORD,9.853046864,LAS,ORD,10.42105263,8.726178936
2012/11/6,2,ORDDTW,11.29138259,ORD,DTW,6.933333333,5.812138366
2012/11/6,2,PHLDFW,10.75777881,PHL,DFW,8.076923077,6.787998459
2012/11/6,2,SEASFO,11.73016705,SEA,SFO,10.23529412,9.384358075
2012/11/6,2,JFKMIA,10.22125872,JFK,MIA,16.03448276,10.80172856
2012/11/6,2,BOSORD,12.17448325,BOS,ORD,9.176470588,7.780065023
2012/11/6,2,EWRATL,10.76359777,EWR,ATL,8.222222222,6.073622386
2012/11/6,2,LASSFO,10.23673578,LAS,SFO,14.07692308,11.44700162
2012/11/6,2,ATLCLT,10.98261462,ATL,CLT,8.647058824,6.133322677
2012/11/7,3,DENORD,10.84321248,DEN,ORD,10.94117647,11.55135592
2012/11/7,3,DENSEA,10.49537694,DEN,SEA,9.894736842,7.673147528
2012/11/7,3,LASDEN,10.59973847,LAS,DEN,13.69565217,10.98525782
2012/11/7,3,LASLAX,11.25602654,LAS,LAX,16.19354839,12.43762934
2012/11/7,3,CLTATL,11.24259329,CLT,ATL,9.117647059,6.772022897
2012/11/7,3,LGADTW,10.41308525,LGA,DTW,9.941176471,9.832793272
2012/11/7,3,LAXEWR,10.48191135,LAX,EWR,12.72727273,10.40229745
2012/11/7,3,ORDSFO,12.14978122,ORD,SFO,9.368421053,6.317616695
2012/11/7,3,LAXORD,12.45729054,LAX,ORD,14.83333333,9.458013691
2012/11/7,3,DFWLGA,10.42705517,DFW,LGA,8.764705882,7.798472701
2012/11/7,3,ATLBOS,11.50617444,ATL,BOS,10,8.596204793
2012/11/7,3,BOSLAX,10.97225362,BOS,LAX,12.2173913,8.898194514
2012/11/7,3,EWRORD,11.34319081,EWR,ORD,12.31578947,11.80890733
2012/11/7,3,BOSORD,12.30859847,BOS,ORD,10.52631579,8.871730515
2012/11/7,3,BOSPHL,11.47072504,BOS,PHL,6.5,4.183300133
2012/11/7,3,ORDMSP,12.47825863,ORD,MSP,9.6875,8.364358911
2012/11/7,3,IAHLAX,10.2290133,IAH,LAX,12.1,10.41709122
2012/11/7,3,DENPHX,11.3088124,DEN,PHX,10.15,6.960603422
2012/11/7,3,DENDFW,11.38529137,DEN,DFW,9.947368421,7.427229813
2012/11/7,3,ORDPHX,10.87631943,ORD,PHX,13.13043478,10.57571982
2012/11/7,3,DENLAX,11.53328775,DEN,LAX,12.8,8.660254038
2012/11/7,3,SFOJFK,11.81141296,SFO,JFK,12.88461538,9.904855064
2012/11/7,3,ATLCLT,11.11231759,ATL,CLT,7.928571429,7.740644832
2012/11/7,3,LAXIAH,10.69254248,LAX,IAH,11,8.472866911
2012/11/7,3,ATLLGA,12.11632784,ATL,LGA,10.18181818,8.003786982
2012/11/7,3,ORDEWR,10.4615289,ORD,EWR,8.5,9.213284723
2012/11/8,4,LAXSEA,11.29138259,LAX,SEA,9.523809524,6.838267673
2012/11/8,4,ATLMSP,11.01843144,ATL,MSP,12.60869565,11.02781249
2012/11/8,4,BOSEWR,11.11713044,BOS,EWR,8.3125,6.182973934
2012/11/8,4,MSPDEN,11.1074923,MSP,DEN,8.055555556,6.178446618
2012/11/8,4,IAHORD,11.60124985,IAH,ORD,8.823529412,6.912265314
2012/11/8,4,LAXDFW,11.97919986,LAX,DFW,14.4,11.70469991
2012/11/8,4,LAXLAS,11.36014525,LAX,LAS,15.37037037,13.57358336
2012/11/8,4,LGAMIA,11.36435988,LGA,MIA,15.48275862,11.63007398
2012/11/8,4,JFKMIA,10.05898461,JFK,MIA,14.04347826,12.42606594
2012/11/8,4,PHLDFW,10.96705145,PHL,DFW,7.266666667,4.891197146
2012/11/8,4,CLTLGA,11.32608082,CLT,LGA,7.611111111,5.348324519
2012/11/8,4,ORDMSP,12.5240272,ORD,MSP,10.75,7.939740152
2012/11/8,4,ATLLAX,11.54096256,ATL,LAX,9.444444444,6.989254123
2012/11/8,4,PHXORD,10.9088489,PHX,ORD,11.73684211,11.91563914
2012/11/8,4,ATLDTW,11.08806529,ATL,DTW,9.4375,10.66438778
2012/11/8,4,EWRBOS,10.89806866,EWR,BOS,12.77272727,10.24895729
2012/11/8,4,JFKLAS,10.96705145,JFK,LAS,16.22580645,12.4972255
2012/11/8,4,ORDPHX,11.04360019,ORD,PHX,10.42857143,7.166389806
2012/11/8,4,LASSFO,11.46275505,LAS,SFO,13.48,11.30678263
2012/11/8,4,LGADFW,11.58635975,LGA,DFW,11.5,10.2512553
2012/11/9,5,SEADEN,10.91956718,SEA,DEN,10.42105263,9.85063895
2012/11/9,5,DFWLGA,11.81802635,DFW,LGA,8.470588235,5.853606229
2012/11/9,5,MIAJFK,10.25971319,MIA,JFK,14.54166667,11.97453518
2012/11/9,5,SFOLAS,10.93022421,SFO,LAS,16.34482759,11.82393415
2012/11/9,5,JFKLAX,13.20093543,JFK,LAX,17.82857143,12.68738538
2012/11/9,5,ATLEWR,11.29575534,ATL,EWR,10.15,9.074400082
2012/11/9,5,EWRMCO,10.59973847,EWR,MCO,15.71428571,10.79388422
2012/11/9,5,LAXLAS,11.42238603,LAX,LAS,15.6,12.34727389
2012/11/9,5,LGAMIA,11.47866112,LGA,MIA,14.73076923,11.4177325
2012/11/9,5,ATLDTW,11.25155953,ATL,DTW,10.82352941,10.61387826
2012/11/9,5,DTWATL,10.87631943,DTW,ATL,11.45,10.16430804
2012/11/9,5,LAXJFK,13.32855684,LAX,JFK,17.125,12.12502078
2012/11/9,5,LASJFK,11.2782025,LAS,JFK,16.5862069,11.797449
2012/11/9,5,LGADTW,11.00316552,LGA,DTW,14.56666667,10.51331941
2012/11/10,6,MIAJFK,10.10916635,MIA,JFK,17.32142857,13.50186152
2012/11/10,6,ATLEWR,9.674348761,ATL,EWR,10.44444444,8.66515824
2012/11/10,6,PHLORD,9.927284556,PHL,ORD,9.055555556,6.384468491
2012/11/10,6,LAXEWR,9.871885164,LAX,EWR,12.26086957,8.950456521
2012/11/10,6,LAXDEN,10.05898461,LAX,DEN,9.947368421,7.575352461
2012/11/10,6,EWRORD,9.735837048,EWR,ORD,11.47368421,9.946347297
2012/11/10,6,JFKLAX,12.24406,JFK,LAX,19.55555556,13.4598757
2012/11/10,6,ORDPHX,9.663900691,ORD,PHX,13.92,10.86247363
2012/11/10,6,LASJFK,10.71056171,LAS,JFK,14.27586207,10.90509891
2012/11/10,6,DENATL,9.405865567,DEN,ATL,9,7.498147919
2012/11/10,6,SFOLAX,11.92389175,SFO,LAX,17,11.9519239
2012/11/10,6,ORDLAX,11.00316552,ORD,LAX,15,10.98950548
2012/11/10,6,ORDATL,9.909000334,ORD,ATL,12.15789474,10.69404381
2012/11/10,6,MIALGA,10.58061035,MIA,LGA,15.77419355,10.36246328
2012/11/10,6,PHLMCO,10.43400108,PHL,MCO,16.36363636,11.89489959
2012/11/10,6,ATLORD,10.05048812,ATL,ORD,12.04761905,11.87634704
2012/11/11,7,DENDFW,10.85983942,DEN,DFW,9.941176471,10.04035973
2012/11/11,7,DFWATL,11.72323404,DFW,ATL,12.41666667,10.61957449
2012/11/11,7,LGAATL,11.87651471,LGA,ATL,9,6.859492079
2012/11/11,7,LGABOS,9.853046864,LGA,BOS,5.727272727,4.981785003
2012/11/11,7,PHLORD,11.40599054,PHL,ORD,11.23809524,8.215258742
2012/11/11,7,JFKMCO,10.89806866,JFK,MCO,11.36,7.825599019
2012/11/11,7,ORDDEN,10.6804322,ORD,DEN,10,9.924716621
2012/11/11,7,PHLDFW,10.67434745,PHL,DFW,10.55,8.319128244
2012/11/11,7,DENLAX,10.95660338,DEN,LAX,12.88,10.63140003
2012/11/11,7,EWRBOS,10.25971319,EWR,BOS,13.04545455,10.00703216
2012/11/11,7,SFOLAX,12.44789517,SFO,LAX,13.89655172,9.737060379
2012/11/11,7,ATLPHL,11.35592107,ATL,PHL,9.058823529,6.859943406
2012/11/11,7,ATLDEN,10.65597315,ATL,DEN,8.315789474,6.037407755
2012/11/11,7,ORDBOS,11.84099029,ORD,BOS,9.6,8.406764194
2012/11/11,7,DFWSFO,10.95660338,DFW,SFO,12.56,10.36452282
2012/11/11,7,LAXIAH,10.9088489,LAX,IAH,12.2173913,8.85210053
2012/11/11,7,LASSFO,10.69254248,LAS,SFO,16.03225806,12.04846843
2012/11/11,7,LASDEN,10.75777881,LAS,DEN,11.83333333,9.29547186
2012/11/11,7,ATLBOS,10.87084226,ATL,BOS,8.052631579,5.542499278
2012/11/11,7,ORDEWR,11.22906257,ORD,EWR,8.176470588,5.317839013
2012/11/11,7,JFKMIA,10.10089594,JFK,MIA,15.67857143,11.99090264
2012/11/11,7,ATLMCO,12.05339324,ATL,MCO,14.07407407,11.66165949
2012/11/12,1,EWRBOS,11.74051847,EWR,BOS,11,8.711758539
2012/11/12,1,ORDMSP,12.77531922,ORD,MSP,10.54545455,8.069503276
2012/11/12,1,PHLDFW,11.61969684,PHL,DFW,6.692307692,5.375633535
2012/11/12,1,LGAORD,13.90718405,LGA,ORD,10.57142857,7.166389806
2012/11/12,1,SFODFW,11.39773842,SFO,DFW,10.38095238,6.807908566
2012/11/12,1,DTWLGA,11.18323776,DTW,LGA,6.8125,5.08879488
2012/11/12,1,ATLEWR,11.79143088,ATL,EWR,12.69230769,9.251029049
2012/11/12,1,LAXEWR,10.87084226,LAX,EWR,13.32,9.860358344
2012/11/12,1,ATLDFW,12.62735812,ATL,DFW,9.157894737,5.899747244
2012/11/12,1,DENATL,11.04360019,DEN,ATL,9.294117647,8.091389759
2012/11/12,1,JFKLAS,10.93552998,JFK,LAS,16.07692308,12.49615325
2012/11/12,1,DFWDEN,11.71627517,DFW,DEN,10.3,7.175249858
2012/11/12,1,DFWPHL,11.38529137,DFW,PHL,10.05555556,7.810040463
2012/11/12,1,LASSFO,10.92490331,LAS,SFO,12.76923077,9.630400583
2012/11/12,1,LAXDEN,11.27378835,LAX,DEN,13.56,11.15825554
2012/11/12,1,SFOLAS,11.02349244,SFO,LAS,14.61538462,10.98026201
2012/11/12,1,LGAMIA,11.07336107,LGA,MIA,13.29166667,10.12735927
2012/11/12,1,LAXLAS,11.3044702,LAX,LAS,14.51724138,10.89436515
2012/11/12,1,DFWBOS,11.16458785,DFW,BOS,9.222222222,6.254932694
2012/11/12,1,SFOATL,10.74021219,SFO,ATL,9.066666667,7.657551517
2012/11/12,1,ATLORD,12.31872048,ATL,ORD,6.625,4.773189011
2012/11/13,2,ORDDFW,12.73336299,ORD,DFW,10.71428571,7.510944396
2012/11/13,2,ORDEWR,12.01518121,ORD,EWR,12.14285714,9.926155924
2012/11/13,2,DENLAS,10.508746,DEN,LAS,11.39130435,7.432967904
2012/11/13,2,DENDFW,11.35592107,DEN,DFW,9.842105263,7.243872183
2012/11/13,2,ATLSFO,11.23358372,ATL,SFO,10.5,7.200146197
2012/11/13,2,DENPHX,11.40186904,DEN,PHX,7.066666667,4.589843861
2012/11/13,2,DENSFO,11.65244848,DEN,SFO,11.61904762,8.873985522
2012/11/13,2,ORDLAS,11.54478815,ORD,LAS,10.11764706,7.598374439
2012/11/13,2,BOSPHL,12.05630045,BOS,PHL,10.05263158,7.412254749
2012/11/13,2,BOSSFO,11.93322442,BOS,SFO,11,7.276838665
2012/11/13,2,DTWORD,11.47072504,DTW,ORD,9.888888889,8.330587783
2012/11/13,2,DTWLGA,10.65597315,DTW,LGA,7.666666667,5.434097143
2012/11/13,2,DFWBOS,10.62494123,DFW,BOS,10.33333333,10.42433051
2012/11/13,2,MCOEWR,10.69856825,MCO,EWR,20.37142857,14.18177313
2012/11/13,2,SFOEWR,10.57419046,SFO,EWR,13.5,12.18497781
2012/11/13,2,DFWLAS,10.02476391,DFW,LAS,11.66666667,10.71008321
2012/11/14,3,MCOPHL,11.47866112,MCO,PHL,15.36666667,10.28384516
2012/11/14,3,BOSLAX,10.6804322,BOS,LAX,11.11111111,9.272913679
2012/11/14,3,LAXBOS,11.00826806,LAX,BOS,13.84,9.762513338
2012/11/14,3,DFWSFO,11.21543297,DFW,SFO,10.52941176,9.618456523
2012/11/14,3,DTWATL,10.98261462,DTW,ATL,9.166666667,6.252058485
2012/11/14,3,ORDIAH,10.95135731,ORD,IAH,9.526315789,6.653056282
2012/11/14,3,LGAMIA,11.16458785,LGA,MIA,11.33333333,10.46563002
2012/11/14,3,LASORD,11.28699957,LAS,ORD,12.08695652,9.064982793
2012/11/14,3,DENLAS,10.55479712,DEN,LAS,12.68,10.27829428
2012/11/14,3,LGADFW,12.15529891,LGA,DFW,8.055555556,6.121055486
2012/11/14,3,MIAATL,10.69254248,MIA,ATL,11.0952381,8.932551494
2012/11/14,3,SFOSEA,11.89561019,SFO,SEA,7.5,4.760952286
2012/11/15,4,DFWORD,12.87906243,DFW,ORD,9.9,6.608606828
2012/11/15,4,SFOJFK,12.91972754,SFO,JFK,13.22222222,9.625020813
2012/11/15,4,LAXIAH,11.23809395,LAX,IAH,13.46153846,9.109251426
2012/11/15,4,LASJFK,11.08806529,LAS,JFK,13.6,11.2989675
2012/11/15,4,DFWLAX,11.86689314,DFW,LAX,10.90909091,8.922465445
2012/11/15,4,LGACLT,11.74738763,LGA,CLT,7.866666667,6.092931111
2012/11/15,4,SEALAX,11.45875724,SEA,LAX,9.736842105,8.312254042
2012/11/15,4,ATLEWR,11.60495388,ATL,EWR,11.19047619,8.51245586
2012/11/15,4,MCOATL,12.5149629,MCO,ATL,13.53846154,11.16505538
2012/11/15,4,DENATL,10.87084226,DEN,ATL,12,7.956402945
2012/11/15,4,ORDATL,12.34627603,ORD,ATL,13.52173913,13.12135513
2012/11/15,4,DFWPHL,11.38112382,DFW,PHL,9,9.296696802
2012/11/15,4,DENMSP,10.97225362,DEN,MSP,7.133333333,4.718756898
2012/11/15,4,IAHORD,11.62702485,IAH,ORD,7.176470588,5.150671001
2012/11/15,4,ATLMIA,11.32177868,ATL,MIA,12.53846154,9.534068467
2012/11/15,4,MSPATL,11.21998724,MSP,ATL,10.15,8.536454336
2012/11/16,5,ATLPHL,11.73016705,ATL,PHL,9.85,6.499190233
2012/11/16,5,PHLORD,12.01220914,PHL,ORD,10.61904762,7.338093693
2012/11/16,5,SEASFO,11.48656357,SEA,SFO,13.92,10.4200128
2012/11/16,5,LAXBOS,11.4667443,LAX,BOS,14.24,10.74817814
2012/11/16,5,DFWATL,12.19077135,DFW,ATL,12,11.15688982
2012/11/16,5,ATLDFW,12.13312954,ATL,DFW,11.83333333,7.608157331
2012/11/16,5,JFKMCO,10.44781578,JFK,MCO,15.62962963,12.15966899
2012/11/16,5,EWRATL,11.47072504,EWR,ATL,10.8,8.876936408
2012/11/16,5,JFKSFO,12.70075056,JFK,SFO,13.33333333,8.498868703
2012/11/16,5,BOSORD,12.32878785,BOS,ORD,8.611111111,5.542763049
2012/11/16,5,MCOEWR,11.15989608,MCO,EWR,15.46666667,10.27797556
2012/11/16,5,LAXJFK,13.51828436,LAX,JFK,16.85294118,11.92941959
2012/11/16,5,LASJFK,11.26048288,LAS,JFK,12.8,8.475454757
2012/11/16,5,ORDPHL,12.25192357,ORD,PHL,12.16666667,8.212750779
2012/11/16,5,ORDIAH,11.13625856,ORD,IAH,9.526315789,6.653056282
2012/11/16,5,BOSPHL,11.53328775,BOS,PHL,7.133333333,4.688384837
2012/11/16,5,SEALAX,11.06349345,SEA,LAX,11.96,8.781989144
2012/11/16,5,PHLDFW,11.04360019,PHL,DFW,9.105263158,5.801290439
2012/11/16,5,PHXORD,10.92490331,PHX,ORD,12.91304348,10.13505637
2012/11/16,5,ATLMIA,11.20629091,ATL,MIA,15.40740741,11.06018243
2012/11/17,6,ATLLAX,10.75194163,ATL,LAX,14.61538462,12.46138651
2012/11/17,6,SFODEN,10.14997708,SFO,DEN,11.33333333,8.404363946
2012/11/17,6,ATLLGA,11.45073583,ATL,LGA,12.89285714,8.841565496
2012/11/17,6,SFOLAX,11.9640003,SFO,LAX,13.96428571,10.29736443
2012/11/17,6,LAXLAS,10.61238242,LAX,LAS,13.12,10.82558697
2012/11/17,6,LAXJFK,12.61448137,LAX,JFK,18.82051282,12.52759437
2012/11/17,6,DFWPHL,8.959382776,DFW,PHL,9.235294118,7.496077406
2012/11/17,6,ATLDFW,10.25971319,ATL,DFW,12.35,10.99892339
2012/11/17,6,ORDBOS,10.69254248,ORD,BOS,11.36363636,8.074330015
2012/11/17,6,SFOJFK,11.66323911,SFO,JFK,14.11538462,10.62573074
2012/11/17,6,BOSLGA,7.923340623,BOS,LGA,9.5,12.65988654
2012/11/17,6,LASDEN,9.890535077,LAS,DEN,11.69565217,7.939743427
2012/11/17,6,MIAATL,9.653393757,MIA,ATL,13.13043478,11.90608839
2012/11/17,6,DTWORD,8.643657196,DTW,ORD,10.375,10.28186105
2012/11/17,6,JFKLAS,9.175645143,JFK,LAS,11.42857143,8.506300186
2012/11/17,6,DFWDEN,10.17404162,DFW,DEN,8.944444444,6.328945849
2012/11/17,6,LAXATL,10.561284,LAX,ATL,11.91304348,8.999560815
2012/11/18,7,JFKLAX,12.57750687,JFK,LAX,16.46875,12.06697539
2012/11/18,7,LAXBOS,10.58061035,LAX,BOS,11.85714286,10.14044237
2012/11/18,7,DENSFO,10.25971319,DEN,SFO,11.66666667,9.624621205
2012/11/18,7,ATLMIA,9.963323857,ATL,MIA,11.95833333,9.502764663
2012/11/18,7,ORDLAX,11.44671215,ORD,LAX,11.70833333,7.439490204
2012/11/18,7,MSPDEN,9.5999524,MSP,DEN,9,6.315247655
2012/11/18,7,LAXDFW,10.98261462,LAX,DFW,16.28125,11.55975883
2012/11/18,7,LASSFO,11.09780409,LAS,SFO,11.39130435,7.596285758
2012/11/18,7,PHLBOS,9.954379112,PHL,BOS,9.25,7.928850274
2012/11/18,7,LGABOS,9.556068593,LGA,BOS,4.090909091,3.176619129
2012/11/18,7,LGACLT,10.49537694,LGA,CLT,10.4,8.203978496
2012/11/18,7,ATLDFW,10.57419046,ATL,DFW,9.15,6.830851068
2012/11/18,7,JFKMCO,10.26730984,JFK,MCO,11.30434783,8.890417633
2012/11/18,7,LAXSFO,11.87331303,LAX,SFO,13.64285714,10.14054672
2012/11/18,7,ORDDEN,9.989903534,ORD,DEN,12.71428571,11.6882114
2012/11/18,7,ATLLAX,11.01335667,ATL,LAX,14.38461538,11.26437543
2012/11/18,7,ATLPHL,10.89265509,ATL,PHL,9.842105263,7.440603006
2012/11/18,7,EWRBOS,9.775731099,EWR,BOS,12.15,9.900956892
2012/11/19,1,SFODEN,10.51539476,SFO,DEN,9.631578947,6.873544503
2012/11/19,1,EWRLAX,9.589077875,EWR,LAX,10.81818182,6.966835475
2012/11/19,1,PHLORD,10.69856825,PHL,ORD,9,6.106890997
2012/11/19,1,DENMSP,9.909000334,DEN,MSP,7.533333333,5.26262654
2012/11/19,1,LASJFK,10.46834783,LAS,JFK,13.60714286,9.964155335
2012/11/19,1,LGAMIA,10.85983942,LGA,MIA,11.2,8.501393075
2012/11/19,1,PHXDEN,10.24442641,PHX,DEN,9.818181818,6.905045523
2012/11/19,1,DFWORD,11.10265448,DFW,ORD,11.83333333,9.125533536
2012/11/19,1,DENLAS,9.578139569,DEN,LAS,12.91666667,9.273227789
2012/11/19,1,DFWLAX,11.02349244,DFW,LAX,12.18181818,9.545062866
2012/11/19,1,LGACLT,11.28260622,LGA,CLT,9.894736842,7.673147528
2012/11/19,1,ATLSFO,9.556068593,ATL,SFO,11,8.068457102
2012/11/19,1,ATLDEN,10.03337813,ATL,DEN,10.75,8.181333053
2012/11/19,1,ATLBOS,10.68649717,ATL,BOS,11,8.440266301
2012/11/20,2,CLTLGA,11.39773842,CLT,LGA,12.44,8.266801074
2012/11/20,2,SEAORD,10.12559797,SEA,ORD,15.03846154,11.85742221
2012/11/20,2,LAXJFK,12.85271521,LAX,JFK,18.86842105,13.13582074
2012/11/20,2,ORDDFW,11.00826806,ORD,DFW,13.16666667,9.671413128
2012/11/20,2,ORDATL,11.00316552,ORD,ATL,9.352941176,7.672525468
2012/11/20,2,LAXATL,10.71056171,LAX,ATL,14.6,11.86029792
2012/11/20,2,ATLMCO,10.74021219,ATL,MCO,12.08333333,10.23173523
2012/11/20,2,ATLBOS,10.43400108,ATL,BOS,12.04545455,9.172823592
2012/11/20,2,SFOJFK,11.95788562,SFO,JFK,16.36363636,11.58074421
2012/11/20,2,DFWPHL,10.15803314,DFW,PHL,11.1,9.307043173
2012/11/20,2,DENATL,9.972225906,DEN,ATL,10.95454545,7.273417175
2012/11/20,2,EWRLAX,9.725728753,EWR,LAX,11.40909091,7.902134075
2012/11/20,2,DFWBOS,9.357105253,DFW,BOS,7.933333333,6.474859807
2012/11/20,2,LAXDFW,11.01843144,LAX,DFW,15.57142857,13.11891078
2012/11/21,3,LASDEN,10.14188607,LAS,DEN,11.40909091,8.15714172
2012/11/21,3,SFOJFK,11.44671215,SFO,JFK,16.93548387,11.9441352
2012/11/21,3,ATLDFW,10.6186724,ATL,DFW,10.33333333,6.814200858
2012/11/21,3,MSPORD,11.20629091,MSP,ORD,11.57142857,10.26436276
2012/11/21,3,MSPDEN,10.32699416,MSP,DEN,12.5,10.00832986
2012/11/21,3,SFOLAX,12.46430613,SFO,LAX,13.03703704,9.557443662
2012/11/21,3,SEALAX,10.5933842,SEA,LAX,9.954545455,7.338595121
2012/11/21,3,DFWSFO,9.567136731,DFW,SFO,7.75,5.105552533
2012/11/21,3,JFKLAS,10.29739075,JFK,LAS,12.60869565,10.44352401
2012/11/21,3,JFKMCO,10.8151672,JFK,MCO,16.55172414,12.02552704
2012/11/21,3,DTWORD,9.899790558,DTW,ORD,8.647058824,6.173949065
2012/11/21,3,DENPHX,10.3848275,DEN,PHX,10.4,7.863305854
2012/11/21,3,LAXDFW,11.24259329,LAX,DFW,17.06666667,12.70333471
2012/11/21,3,MIALGA,10.84321248,MIA,LGA,14.48,11.75485715
2012/11/21,3,DFWLAX,10.80950718,DFW,LAX,11.73913043,9.923422207
2012/11/22,4,DENDFW,9.120382559,DEN,DFW,9.631578947,6.841138033
2012/11/22,4,SFODFW,8.714712485,SFO,DFW,8.785714286,8.229202891
2012/11/22,4,LASDEN,8.732061222,LAS,DEN,8.529411765,6.17573525
2012/11/22,4,MIALGA,9.522464517,MIA,LGA,10.61111111,8.520831835
2012/11/22,4,DTWORD,8.148914309,DTW,ORD,7.705882353,6.059751499
2012/11/22,4,SFOORD,9.785572682,SFO,ORD,10.57142857,7.124404737
2012/11/22,4,ATLDTW,8.531725062,ATL,DTW,9.611111111,6.988552732
2012/11/22,4,BOSORD,9.918164852,BOS,ORD,8.722222222,5.778311941
2012/11/22,4,LASORD,8.944033095,LAS,ORD,9.944444444,7.84010971
2012/11/22,4,DTWLGA,9.476695944,DTW,LGA,9.333333333,6.561922243
2012/11/22,4,EWRATL,9.148218535,EWR,ATL,9.210526316,6.042248913
2012/11/22,4,DFWATL,8.881338931,DFW,ATL,6.384615385,4.555920352
2012/11/23,5,MCOATL,9.21604331,MCO,ATL,12.54545455,9.530538748
2012/11/23,5,EWRATL,8.643657196,EWR,ATL,7.1875,6.155959172
2012/11/23,5,LGABOS,5.390473252,LGA,BOS,3.333333333,3.265986324
2012/11/23,5,PHLORD,9.610763884,PHL,ORD,8.235294118,5.379700407
2012/11/23,5,JFKLAX,11.57886987,JFK,LAX,17.84848485,12.21198492
2012/11/23,5,ORDATL,8.625462166,ORD,ATL,7.705882353,5.903015182
2012/11/23,5,ATLMIA,9.268581312,ATL,MIA,15,12.21285577
2012/11/23,5,DFWORD,9.441616996,DFW,ORD,10.36842105,7.740302365
2012/11/23,5,JFKLAS,9.881233433,JFK,LAS,13.24,10.82928129
2012/11/23,5,DFWBOS,8.052010656,DFW,BOS,9.153846154,8.274923503
2012/11/23,5,BOSPHL,6.92572187,BOS,PHL,6.833333333,5.921199715
2012/11/23,5,ATLMCO,9.674348761,ATL,MCO,13.17391304,8.932332353
2012/11/24,6,BOSATL,9.5999524,BOS,ATL,11.36363636,7.89542034
2012/11/24,6,PHLDFW,8.492869996,PHL,DFW,10.95,8.870263747
2012/11/24,6,LGADTW,9.632200623,LGA,DTW,13.45833333,10.640281
2012/11/24,6,PHLORD,10.84877128,PHL,ORD,9.684210526,6.912570125
2012/11/24,6,CLTLGA,10.18991385,CLT,LGA,10.0952381,6.378908699
2012/11/24,6,SFOEWR,9.077833738,SFO,EWR,13.0952381,10.47332212
2012/11/24,6,PHXORD,9.755890744,PHX,ORD,14.5,9.826268649
2012/11/24,6,MIAATL,9.453383443,MIA,ATL,13.26086957,9.701065505
2012/11/24,6,LAXLAS,10.19779959,LAX,LAS,13.5,11.82848441
2012/11/24,6,DFWATL,9.725728753,DFW,ATL,8.625,6.839834306
2012/11/25,7,SFOORD,11.44671215,SFO,ORD,10.3,7.637166738
2012/11/25,7,DTWLGA,10.5352,DTW,LGA,12.4,8.010409894
2012/11/25,7,SEALAX,10.76359777,SEA,LAX,11.05,9.991970461
2012/11/25,7,ATLMIA,10.16605456,ATL,MIA,13.40909091,11.52908988
2012/11/25,7,JFKSFO,12.12754578,JFK,SFO,17.09090909,11.11126578
2012/11/25,7,DFWATL,10.96705145,DFW,ATL,8.9,6.307055364
2012/11/25,7,DFWPHL,10.34889236,DFW,PHL,9.55,7.674119185
2012/11/25,7,ORDSFO,11.22453043,ORD,SFO,13.57692308,11.23271321
2012/11/25,7,BOSORD,11.37276069,BOS,ORD,10.95,10.14876192
2012/11/26,1,LAXLAS,10.91956718,LAX,LAS,13.96296296,11.01565837
2012/11/26,1,EWRSFO,11.26048288,EWR,SFO,14.08695652,12.72046684
2012/11/26,1,MSPDEN,11.26936373,MSP,DEN,9.684210526,6.532420273
2012/11/26,1,LAXIAH,10.73431968,LAX,IAH,14.07692308,9.486508639
2012/11/26,1,LAXATL,11.5713498,LAX,ATL,15.8,12.59556572
2012/11/26,1,LASLAX,10.85431356,LAS,LAX,18.54545455,14.12464802
2012/11/26,1,LASSFO,10.63118906,LAS,SFO,11.08695652,8.748574136
2012/11/26,1,BOSATL,11.82132428,BOS,ATL,10.81818182,6.9873107
2012/11/26,1,ATLPHL,12.07939642,ATL,PHL,9,7.593857167
2012/11/26,1,ATLMCO,11.67396767,ATL,MCO,7.722222222,5.507273859
2012/11/26,1,PHLBOS,11.40599054,PHL,BOS,6.642857143,4.413391211
2012/11/26,1,ORDATL,11.88608689,ORD,ATL,7.133333333,4.688384837
